interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/hops/0/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,twitter/created_at,twitter/domains/0,twitter/id,twitter/links/0,twitter/mention_ids/0,twitter/mentions/0,twitter/source,twitter/text,twitter/user/name,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/id,twitter/user/id_str,twitter/user/created_at,twitter/user/url,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/sentiment,twitter/user/time_zone,twitter/user/utc_offset,demographic/gender,twitter/user/listed_count,twitter/user/geo_enabled,salience/content/entities/0/themes/0,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/1/themes/0,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/2/themes/0,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/3/themes/0,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/url,twitter/retweet/user/description,twitter/retweet/user/location,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/listed_count,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/geo_enabled,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweet/hashtags/0,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/url,twitter/retweeted/user/description,twitter/retweeted/user/location,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/geo_enabled,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,twitter/hashtags/0,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,facebook/application,facebook/author/name,facebook/author/id,facebook/author/link,facebook/author/avatar,facebook/id,facebook/message,facebook/source,facebook/type,twitter/retweet/mentions/0,twitter/retweet/mention_ids/0,interaction/geo/latitude,interaction/geo/longitude,twitter/geo/latitude,twitter/geo/longitude,twitter/place/id,twitter/place/url,twitter/place/place_type,twitter/place/country,twitter/place/country_code,twitter/place/full_name,twitter/place/name,twitter/retweeted/user/verified,salience/content/entities/0/themes/1,salience/content/entities/0/themes/2,salience/content/entities/0/themes/3,twitter/hashtags/1,twitter/hashtags/2,facebook/likes/count,facebook/likes/names/0,facebook/likes/ids/0,salience/content/entities/4/themes/0,salience/content/entities/5/themes/0,salience/content/entities/6/themes/0,salience/content/entities/7/themes/0,salience/content/entities/8/themes/0,salience/content/entities/9/themes/0,salience/content/entities/10/themes/0,twitter/retweet/links/0,twitter/retweet/domains/0,interaction/title,interaction/contenttype,salience/title/sentiment,youtube/created_at,youtube/id,youtube/author/name,youtube/author/link,youtube/content,youtube/title,youtube/contenttype,youtube/type,youtube/videolink,youtube/duration,youtube/category,twitter/retweet/hashtags/1,twitter/retweet/hashtags/2,twitter/retweet/hashtags/3,links/hops/0/1
3,Write Longer,Tantematt,Baptiste ,5043608,http://a0.twimg.com/profile_images/819707677/image_normal.jpg,http://twitter.com/tantematt,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","RT @IndoLiverpoolfc: #LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez ...",21593770594,http://twitter.com/tantematt/statuses/21593770594,43,fr,62,,,,,,,,,,21593770594,,,,,,,,,,,,,,,,,,,Tikealica,9266049,69024645281,Reina,Person,Person,0,0,1,1,0,,,,,,team v,Johnson,Person,Person,0,0,1,1,team v,Enrique,Person,Person,0,0,1,1,team v,Carragher,Person,Person,0,0,1,1,team v,"#LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez. (Via: @LFC)",302081889638969345,ramarachman,,just like a tree that's standing by the water. we shall not be moved. #JFT96 #YNWA,milli fjölskyldu og vinum,77816,734,742,racengxracong,http://a0.twimg.com/profile_images/3220993713/b50eef0ee3158769c220ada8161ce4b6_normal.jpeg,en,Pacific Time (US & Canada),-28800,,162447772,162447772,true,"Sat, 03 Jul 2010 18:06:12 +0000","<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",13,"Thu, 14 Feb 2013 15:48:29 +0000",LFC,302081292483305472,IndoLiverpoolFC,http://indolfc.blogspot.com,We are an independent twitter for Indonesia Kopites. You can share the information about Liverpool FC here. CP: indoliverpoolfc@yahoo.co.id #YNWA #JFT96,Indonesia,26569,29593,439,IndoLiverpoolfc,http://a0.twimg.com/profile_images/3088491118/6a47031c7ff6c82ec7dd541ac0990774_normal.jpeg,en,London,,176,233379665,233379665,,"Mon, 03 Jan 2011 02:36:32 +0000","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Thu, 14 Feb 2013 15:46:07 +0000",,Skrtel,Person,Person,0,0,1,1,Allen,Person,Person,0,0,1,1,Henderson,Person,Person,0,0,1,1,Gerrard,Person,Person,0,0,1,1,Sterling,Person,Person,0,0,1,1,Downing,Person,Person,0,0,1,1,Suarez,Person,Person,0,0,1,1,,,,,,,,,,LFC,19583545,,,,,,,,,,,,,,,,,,,,,team v,team v,team v,team v,team v,team v,team v,,,,,,,,,,,,,,,,,,,,
3,Tweet Button,Sharonii,Carter ,6269659,http://a0.twimg.com/profile_images/242920161/image_normal.jpg,http://twitter.com/sharonii,twitter,"Thu, 14 Feb 2013 15:48:29 +0000",Bank of America Bombshell: Whistleblowers Reveal Orchestrated Coverup and Massive Borrower Harm | Alternet http://t.co/xCmMxnTl,28257284709,http://twitter.com/sharonii/statuses/28257284709,51,en,62,200,"Thu, 14 Feb 2013 04:33:53 +0000",,http://alternet.org/economy/bank-america-bombshell-whistleblowers-reveal-orchestrated-coverup-and-massive-borrower-harm,0,Bank of America Bombshell: Whistleblowers Reveal Orchestrated Coverup and Massive Borrower Harm | Alternet,http://www.alternet.org/economy/bank-america-bombshell-whistleblowers-reveal-orchestrated-coverup-and-massive-borrower-harm,"Thu, 14 Feb 2013 15:48:29 +0000",www.alternet.org,28257284709,http://www.alternet.org/economy/bank-america-bombshell-whistleblowers-reveal-orchestrated-coverup-and-massive-borrower-harm,,,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Bank of America Bombshell: Whistleblowers Reveal Orchestrated Coverup and Massive Borrower Harm | Alternet http://t.co/xCmMxnTl,Carter ,,"Nye County, NV. U.S.A.",98074,3145,2895,Sharonii,http://a0.twimg.com/profile_images/242920161/image_normal.jpg,en,6269659,6269659,"Tue, 26 Aug 2008 16:32:00 +0000",http://sharonii.com,Dominicpe,6033786,64881893666,,,,,,,,-6,Pacific Time (US & Canada),-28800,,190,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Andrew,Carpathian ,7148902,http://a0.twimg.com/profile_images/968823150/image_normal.jpg,http://twitter.com/andrew,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","Aku td terlelap dan membangun istana cinta dlm mimpi *asolole ~ RT ""@dr.donald(c: Hnyar ja hidup -&gt; RT @ God",67682280205,http://twitter.com/andrew/statuses/67682280205,44,ms,100,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,67682280205,,132595,dr.donald(c,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Aku td terlelap dan membangun istana cinta dlm mimpi *asolole ~ RT ""@dr.donald(c: Hnyar ja hidup -&gt; RT @ God",Carpathian ,,South Borneo,18228,790,462,Andrew,http://a0.twimg.com/profile_images/968823150/image_normal.jpg,id,7148902,7148902,"Wed, 04 Jul 2012 23:25:02 +0000",http://andrew.com,Dr.donald(c,132595,59728202992,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tigard_Weather 2,Andrew,Carpathian ,3705637,http://a0.twimg.com/profile_images/793074500/image_normal.jpg,http://twitter.com/andrew,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","TD: Partly Cloudy and 35 F at Portland/Hillsboro, OR Winds are North at 3.5 MPH (3 KT). The pressure is 1034.5 mb and t http://t.co/pnJ6ADFO",68517733342,http://twitter.com/andrew/statuses/68517733342,28,en,100,200,"Thu, 14 Feb 2013 00:28:37 +0000",,http://s2z.us/cm.htm,0,SWAS,http://s2z.us/cm.htm,"Thu, 14 Feb 2013 15:48:29 +0000",s2z.us,68517733342,http://s2z.us/cm.htm,,,"<a href=""http://www.swasalert.com/"" rel=""nofollow"">Tigard_Weather 2</a>","TD: Partly Cloudy and 35 F at Portland/Hillsboro, OR Winds are North at 3.5 MPH (3 KT). The pressure is 1034.5 mb and t http://t.co/pnJ6ADFO",Carpathian ,,"Tigard, Oregon",26305,668,652,Andrew,http://a0.twimg.com/profile_images/793074500/image_normal.jpg,en,3705637,3705637,"Tue, 29 Sep 2009 23:39:19 +0000",http://andrew.com,Bigcasino,7204466,99274393729,Portland,Place,Place,-2,1,1,1,-2,Pacific Time (US & Canada),-28800,,9,,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Blackwell,Blackwell ,7606342,http://a0.twimg.com/profile_images/924672985/image_normal.jpg,http://twitter.com/blackwell,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","@bonebreaker drg al tpi mana sy biasa. isolated betul saya td. nasib last2 ada mamaeg dgn soph. bukan dpt duit sna, kalah judi adalah",61471365788,http://twitter.com/blackwell/statuses/61471365788,35,ms,100,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,61471365788,,133251,bonebreaker,web,"@bonebreaker drg al tpi mana sy biasa. isolated betul saya td. nasib last2 ada mamaeg dgn soph. bukan dpt duit sna, kalah judi adalah",Blackwell ,,kota kinabalu,8490,251,186,Blackwell,http://a0.twimg.com/profile_images/924672985/image_normal.jpg,en,7606342,7606342,"Thu, 28 Jul 2011 15:28:03 +0000",http://blackwell.com,Bonebreaker,133251,18911111564,,,,,,,,,Kuala Lumpur,28800,mostly_male,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UberSocial for BlackBerry,Itzhak,Berditchev ,7020742,http://a0.twimg.com/profile_images/743077697/image_normal.jpg,http://twitter.com/itzhak,twitter,"Thu, 14 Feb 2013 15:48:30 +0000",@arakiii kirim foto dong kakak yg final td :D,33778395596,http://twitter.com/itzhak/statuses/33778395596,38,id,100,,,,,,,,"Thu, 14 Feb 2013 15:48:30 +0000",,33778395596,,3926981,arakiii,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",@arakiii kirim foto dong kakak yg final td :D,Berditchev ,,Depan kiper ,9723,298,251,Itzhak,http://a0.twimg.com/profile_images/743077697/image_normal.jpg,en,7020742,7020742,"Wed, 09 May 2012 03:11:05 +0000",http://itzhak.com,Arakiii,3926981,50174296530,,,,,,,,,Bangkok,25200,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mobile Web (M2),Ashema[celestial],Ashema [celestial] ,6924963,http://a0.twimg.com/profile_images/910751871/image_normal.jpg,http://twitter.com/ashema[celestial],twitter,"Thu, 14 Feb 2013 15:48:30 +0000",RT @LondonCannabis: Just to let you all know we will be launching the LCC private seed bank soon for all our members - look out for... h ...,70203455723,http://twitter.com/ashema[celestial]/statuses/70203455723,35,en,96,200,"Thu, 14 Feb 2013 11:13:18 +0000",http://fb.me/1WFWwFOL6,https://facebook.com/photo.php?fbid=472192419495929&l=a60be58ee1,0,Timeline Photos | Facebook,https://www.facebook.com/photo.php?fbid=472192419495929&l=a60be58ee1,,,70203455723,,,,,,,,,,,,,,,,,,,Hannah,4077623,83764272485,,,,,,,,0,,,unisex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just to let you all know we will be launching the LCC private seed bank soon for all our members - look out for... http://t.co/j5MuJjcx,302081891564154882,La palabra de Dios,,La palabra de Dios,,75590,1615,2002,orfelina048,http://a0.twimg.com/profile_images/2359588187/pkjuhrhxp6dkbftyc65b_normal.jpeg,es,,,24,527055900,527055900,,"Sat, 17 Mar 2012 03:35:02 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",3,"Thu, 14 Feb 2013 15:48:30 +0000",,302012562256568320,London Cannabis Club,http://tinyurl.com/london-cannabis-club,The London Cannabis Club is the largest UK cannabis social club & part of the UKCSC. We are proud members of #dopetribe - email lcc@tormail.org for more info,"London, UK",4001,870,311,LondonCannabis,http://a0.twimg.com/profile_images/3234834105/3e65018662a58c2d04b47f71591d0f77_normal.jpeg,en,,,19,399476412,399476412,,"Thu, 27 Oct 2011 15:15:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Thu, 14 Feb 2013 11:13:00 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://fb.me/1WFWwFOL6,fb.me,,,,,,,,,,,,,,,,,,
3,,Mrs.,Ballantine ,7453386,http://a0.twimg.com/profile_images/982064845/image_normal.jpg,http://twitter.com/mrs.,youtube,"Thu, 14 Feb 2013 15:48:30 +0000","We see your potential...do you see theirs? Foster a child from residential care and change a life. It's not easy, but for doing an extraordinary job you can expect an extraordinary package of emotional, practical and financial support. Find out more at www.staffordshire.gov.uk/changealife",10163048747,http://twitter.com/mrs./statuses/10163048747,,en,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resilience fostering: seeing potential, changing lives",html,5,"Thu, 14 Feb 2013 15:48:30 +0000",1e276bdfa9c9ab00e061e815e017722a,StaffsCC,http://youtube.com/staffscc,"We see your potential...do you see theirs? Foster a child from residential care and change a life. It's not easy, but for doing an extraordinary job you can expect an extraordinary package of emotional, practical and financial support. Find out more at www.staffordshire.gov.uk/changealife","Resilience fostering: seeing potential, changing lives",html,video,http://www.youtube.com/watch?v=PYsaPSl2DwM,250,People &#38; Blogs,,,,
3,Twitter for Android,Dr.julia,Caputo ,5563087,http://a0.twimg.com/profile_images/350260688/image_normal.jpg,http://twitter.com/dr.julia,twitter,"Thu, 14 Feb 2013 15:48:30 +0000","RT @adulfhatlur: H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",54822849226,http://twitter.com/dr.julia/statuses/54822849226,44,en,63,,,,,,,,,,54822849226,,,,,,,,,,,,,,,,,,,Birdbrain,8880227,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",302081892038090752,2fab4u,,alexis. 15. good vibes. audrey hepburn. Kendall/kylie jenner. i will be famous. food.,,2961,251,339,skinnyweenie,http://a0.twimg.com/profile_images/3172699294/d1d21a0a8bc5428d1696fec905ae66e8_normal.jpeg,en,,,,814178815,814178815,,"Mon, 10 Sep 2012 00:45:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41,"Thu, 14 Feb 2013 15:48:30 +0000",,302081325609910273,Adulf Hatlur,http://www.gaztehjwsz.org,Beggust jws guser in teh wurld sum of mai joaks r harshz #卐卐卐 #OriginalAccount of Adulf Hatlur Kik me: adulfpls Snapchat: adulfpls,Auschwitz,1542,10764,49,adulfhatlur,http://a0.twimg.com/profile_images/3245182198/ea748e268f3993c3a976f1a0a02a58b8_normal.jpeg,en,Amsterdam,3600,14,843848210,843848210,,"Mon, 24 Sep 2012 16:06:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thu, 14 Feb 2013 15:46:15 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,cuwocobug,Jesus,Badalamente ,5573375,http://a0.twimg.com/profile_images/781718122/image_normal.jpg,http://twitter.com/jesus,twitter,"Thu, 14 Feb 2013 15:48:30 +0000",free quote for car insurance cheapest van insurer,93527559586,http://twitter.com/jesus/statuses/93527559586,,en,100,,,,,,,,"Thu, 14 Feb 2013 15:48:30 +0000",,93527559586,,,,"<a href=""http://kayleenh2i.com"" rel=""nofollow"">cuwocobug</a>",free quote for car insurance cheapest van insurer,Badalamente ,,,10,14,420,Jesus,http://a0.twimg.com/profile_images/781718122/image_normal.jpg,en,5573375,5573375,"Fri, 16 Nov 2012 18:26:04 +0000",http://jesus.com,Marcusdani,6894939,89296611119,,,,,,,,0,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TweetDeck,Arko,Arko ,7278999,http://a0.twimg.com/profile_images/108717445/image_normal.jpg,http://twitter.com/arko,twitter,"Thu, 14 Feb 2013 15:48:30 +0000",RT @M3Insurance: M3’s Nan Pum takes part in Career Week at Edgewood College as a panelist talking about careers in insurance. http://t.c ...,57894433080,http://twitter.com/arko/statuses/57894433080,43,en,100,200,"Thu, 14 Feb 2013 14:53:38 +0000",,http://edgewood.edu/ParentsFamily/CareerServices.aspx,0,Career Services,http://www.edgewood.edu/ParentsFamily/CareerServices.aspx,,,57894433080,,,,,,,,,,,,,,,,,,,Blacktaloniii,9160294,45796247408,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M3’s Nan Pum takes part in Career Week at Edgewood College as a panelist talking about careers in insurance. http://t.co/vO5LI4v5,302081893116022784,Edgewood College,http://www.edgewood.edu,Marketing & Communications Office at Edgewood College.,"Madison, WI",362,406,57,EdgewoodCollege,http://a0.twimg.com/profile_images/1477780232/ECLogoStacked2c150x145-small_normal.jpg,en,Central Time (US & Canada),-21600,12,277590401,277590401,,"Tue, 05 Apr 2011 17:41:24 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",1,"Thu, 14 Feb 2013 15:48:30 +0000",,302068043914301441,M3 Insurance,http://m3ins.com,"M3 Insurance is Wisconsin’s largest privately held commercial insurance agency, consistently ranked in the top 1% of insurance brokers nationwide. ","Madison, WI",285,183,55,M3Insurance,http://a0.twimg.com/profile_images/927437059/M3_bug_4c_blue_normal.JPG,en,Central Time (US & Canada),-21600,9,146219527,146219527,,"Thu, 20 May 2010 22:14:01 +0000",web,"Thu, 14 Feb 2013 14:53:28 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edgewood.edu/ParentsFamily/CareerServices.aspx,www.edgewood.edu,,,,,,,,,,,,,,,,,,
3,Tweet Button,Aria,Aria ,9672427,http://a0.twimg.com/profile_images/912877453/image_normal.jpg,http://twitter.com/aria,twitter,"Thu, 14 Feb 2013 15:48:30 +0000",Just synced my American Express card to my Twitter account and got $10. Will we buy everything with tweets now?? #BuyAmexGiftCard25,42256611422,http://twitter.com/aria/statuses/42256611422,31,en,100,,,,,,,,"Thu, 14 Feb 2013 15:48:30 +0000",,42256611422,,,,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Just synced my American Express card to my Twitter account and got $10. Will we buy everything with tweets now?? #BuyAmexGiftCard25,Aria ,,Chicago,390,109,272,Aria,http://a0.twimg.com/profile_images/912877453/image_normal.jpg,en,9672427,9672427,"Fri, 18 Feb 2011 18:32:15 +0000",http://aria.com,Lt.paul,3818233,91369998408,,,,,,,,0,Mountain Time (US & Canada),-25200,male,4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BuyAmexGiftCard25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Bartos,Bartos ,1758748,http://a0.twimg.com/profile_images/631844276/image_normal.jpg,http://twitter.com/bartos,twitter,"Thu, 14 Feb 2013 15:48:30 +0000","RT @SenateAg: Cattle stocks down 3.4 million head in #Kansas, #Oklahoma, and #Texas btwn 2011-2013. #agchat",21606509271,http://twitter.com/bartos/statuses/21606509271,24,en,100,,,,,,,,,,21606509271,,,,,,,,,,,,,,,,,,,Abcissa,9937178,21448198310,,,,,,,,0,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cattle stocks down 3.4 million head in #Kansas, #Oklahoma, and #Texas btwn 2011-2013. #agchat",302081893040545792,Alyssa Word,,"I find each day too short for all the thoughts I want to think...all the books I want to read, and all the friends I want to see - John Burroughs","Washington, DC",258,52,127,Alyssabw,http://a0.twimg.com/profile_images/2324094108/0odw7gxckrrsj9h3vrg7_normal.jpeg,en,Mountain Time (US & Canada),-25200,,57741386,57741386,,"Fri, 17 Jul 2009 20:03:31 +0000",web,5,"Thu, 14 Feb 2013 15:48:30 +0000",Kansas,302070056660115456,Senate Ag Committee,http://ag.senate.gov,"Updates from the Office of Chairwoman Debbie Stabenow, U.S. Senate Committee on Agriculture, Nutrition and Forestry","Washington, DC",400,5094,646,SenateAg,http://a0.twimg.com/profile_images/1677340604/senateag_normal.png,en,Atlantic Time (Canada),-14400,207,233696188,233696188,true,"Mon, 03 Jan 2011 22:06:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Thu, 14 Feb 2013 15:01:28 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma,Texas,agchat,
