interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,twitter/id,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/description,twitter/retweet/user/location,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/listed_count,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/geo_enabled,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweet/links/0,twitter/retweet/domains/0,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/url,twitter/retweeted/user/description,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/entities/0/themes/0,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/1/themes/0,salience/content/sentiment,twitter/created_at,twitter/source,twitter/text,twitter/user/name,twitter/user/url,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/time_zone,twitter/user/utc_offset,twitter/user/listed_count,twitter/user/id,twitter/user/id_str,twitter/user/geo_enabled,twitter/user/created_at,demographic/gender,twitter/mention_ids/0,twitter/mentions/0,links/hops/0/0,links/hops/0/1,twitter/domains/0,twitter/links/0,salience/content/entities/0/themes/1,salience/content/entities/0/themes/2,twitter/hashtags/0,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,twitter/retweeted/user/location,twitter/retweeted/user/geo_enabled,twitter/retweeted/user/verified,trends/type/0,trends/type/1,trends/type/2,trends/type/3,trends/type/4,trends/type/5,trends/type/6,trends/type/7,trends/type/8,trends/type/9,trends/type/10,trends/content/0,trends/source/0,twitter/retweet/hashtags/0,salience/content/entities/2/themes/0,salience/content/entities/3/themes/0,salience/content/entities/4/themes/0,twitter/retweet/user/url,twitter/retweet/mentions/0,twitter/retweet/mention_ids/0,links/hops/0/2
3,TweetDeck,Lt.paul,Carson ,202036,http://a0.twimg.com/profile_images/528092171/image_normal.jpg,http://twitter.com/lt.paul,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",That's Blackrocking. Vanguard alum Ian MacKinnon has joined a Blackrock fund board. http://t.co/e1Wci3oQ,18308196216,http://twitter.com/lt.paul/statuses/18308196216,,en,100,200,"Thu, 14 Feb 2013 15:48:23 +0000",http://quote.morningstar.com/fund-filing/SAI/2013/1/28/t.aspx?t=BROAX&ft=497&d=030ad10840d2f0e04ea523f3c3f50e12,0,BROAX: BlackRock Global Opportunities Inv A Fund SAI 497 Filling,http://quote.morningstar.com/fund-filing/SAI/2013/1/28/t.aspx?t=BROAX&ft=497&d=030ad10840d2f0e04ea523f3c3f50e12,18308196216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apostate,5097320,48845585994,Ian MacKinnon,Person,Person,0,1,1,1,fund board,,,,,,,,,0,"Thu, 14 Feb 2013 15:48:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",That's Blackrocking. Vanguard alum Ian MacKinnon has joined a Blackrock fund board. http://t.co/e1Wci3oQ,Carson ,http://lt.paul.com,,Chicago,2189,970,192,Lt.paul,http://a0.twimg.com/profile_images/528092171/image_normal.jpg,en,Central Time (US & Canada),-21600,35,202036,202036,,"Fri, 25 Feb 2011 16:23:33 +0000",male,,,,,quote.morningstar.com,http://quote.morningstar.com/fund-filing/SAI/2013/1/28/t.aspx?t=BROAX&ft=497&d=030ad10840d2f0e04ea523f3c3f50e12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mobile Web (M2),Abraxas,Abraxas ,7421381,http://a0.twimg.com/profile_images/583910604/image_normal.jpg,http://twitter.com/abraxas,twitter,"Thu, 14 Feb 2013 15:48:19 +0000","http://t.co/Q4rlG0Qc
  erection with cialis if  your experience with cialis - purchase cialis  online mastercard priority mail Florida",66273145214,http://twitter.com/abraxas/statuses/66273145214,,en,100,200,"Thu, 14 Feb 2013 15:48:23 +0000",http://imersaolatina.ning.com/forum/topics/buy-cialis-online-order-cialis-internet-cheap-cialis-no,0,Buy Cialis online - Order Cialis internet - Cheap Cialis no prescription - Instituto Imersão Latina - IMEL,http://imersaolatina.ning.com/forum/topics/buy-cialis-online-order-cialis-internet-cheap-cialis-no,66273145214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anteus,9820511,14188341377,,,,,,,,,,,,,,,,,0,"Thu, 14 Feb 2013 15:48:19 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","http://t.co/Q4rlG0Qc
  erection with cialis if  your experience with cialis - purchase cialis  online mastercard priority mail Florida",Abraxas ,http://abraxas.com,,,364,,,Abraxas,http://a0.twimg.com/profile_images/583910604/image_normal.jpg,en,,,,7421381,7421381,,"Wed, 12 Dec 2012 17:51:44 +0000",,,,,,imersaolatina.ning.com,http://imersaolatina.ning.com/forum/topics/buy-cialis-online-order-cialis-internet-cheap-cialis-no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winnipeg,Ottawa,Quebec,Montreal,Toronto,Edmonton,Calgary,Vancouver,,,,florida,twitter,,,,,,,,
3,Twitter for BlackBerry®,Brotheraxe,Brother Axe ,3267592,http://a0.twimg.com/profile_images/168510462/image_normal.jpg,http://twitter.com/brotheraxe,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","RT @LFC: LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez.",25063791545,http://twitter.com/brotheraxe/statuses/25063791545,37,fr,62,,,,,,,25063791545,"LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez.",302081863273558018,Jered,18. I live for football but God comes first. Liverpool will forever rule my heart. #Coleworld #YNWA ,,21776,142,118,JeredHarris8,http://a0.twimg.com/profile_images/3023574053/58839fb35fb55899b50659cd9d45e94c_normal.jpeg,en,Quito,-18000,,270668017,270668017,true,"Wed, 23 Mar 2011 01:32:12 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",758,"Thu, 14 Feb 2013 15:48:23 +0000",,,302080839288750081,Liverpool FC ,http://www.liverpoolfc.com/,Official LFC account. Follow @OfficialLFC_ID @ThaiLFC @LFCANZ @LFCBrasil @LFCEspanol @LFC_Arabic @LFCIndia @LFCFrance @TurkeyLFC  @LFCBangladesh,21749,1511801,409073,LFC,http://a0.twimg.com/profile_images/1847862599/Grad_LFC_Crest_twitter_normal.jpg,en,,,11364,19583545,19583545,"Tue, 27 Jan 2009 09:05:21 +0000",web,"Thu, 14 Feb 2013 15:44:19 +0000",Sharonsmith,7642187,18820261117,Reina,Person,Person,0,0,1,1,,Johnson,Person,Person,0,0,1,1,,0,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,Enrique,Person,Person,0,0,1,1,Carragher,Person,Person,0,0,1,1,Skrtel,Person,Person,0,0,1,1,Allen,Person,Person,0,0,1,1,Henderson,Person,Person,0,0,1,1,Gerrard,Person,Person,0,0,1,1,Sterling,Person,Person,0,0,1,1,Downing,Person,Person,0,0,1,1,Suarez,Person,Person,0,0,1,1,"Anfield, Liverpool",true,true,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Itzhak,Berditchev ,2595670,http://a0.twimg.com/profile_images/277594327/image_normal.jpg,http://twitter.com/itzhak,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","@brainstorm Martin, Chase, Belushi",41343491361,http://twitter.com/itzhak/statuses/41343491361,22,sw,60,,,,,,,41343491361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brainstorm,9937769,28341664490,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@brainstorm Martin, Chase, Belushi",Berditchev ,http://itzhak.com,,Utah,598,38,108,Itzhak,http://a0.twimg.com/profile_images/277594327/image_normal.jpg,en,,,,2595670,2595670,,"Sun, 02 Aug 2009 18:57:18 +0000",male,9937769,brainstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Dominicpe,Avalanche ,7663671,http://a0.twimg.com/profile_images/754587051/image_normal.jpg,http://twitter.com/dominicpe,twitter,"Thu, 14 Feb 2013 15:48:21 +0000",New report takes Latino perspective and experience into account when looking at financial aid redesign and delivery http://t.co/HQsGWhPT,41375847277,http://twitter.com/dominicpe/statuses/41375847277,34,en,100,200,"Thu, 14 Feb 2013 15:48:23 +0000",http://www.edexcelencia.org/sites/default/files/latinolens_excelenciawhitepaperfeb2013.pdf,0,,http://www.edexcelencia.org/sites/default/files/latinolens_excelenciawhitepaperfeb2013.pdf,41375847277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim,51,1159707,,,,,,,,,,,,,,,,,3,"Thu, 14 Feb 2013 15:48:21 +0000",web,New report takes Latino perspective and experience into account when looking at financial aid redesign and delivery http://t.co/HQsGWhPT,Avalanche ,http://dominicpe.com,,Florida,610,295,810,Dominicpe,http://a0.twimg.com/profile_images/754587051/image_normal.jpg,en,Eastern Time (US & Canada),-18000,8,7663671,7663671,,"Wed, 24 Aug 2011 14:04:43 +0000",unisex,,,,,www.edexcelencia.org,http://www.edexcelencia.org/sites/default/files/latinolens_excelenciawhitepaperfeb2013.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Carthus,Carthus ,3593936,http://a0.twimg.com/profile_images/7222832/image_normal.jpg,http://twitter.com/carthus,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","Selamet ya ditunggu undanganya *cieee ""@alisandes: selamat ya kgr td menang makan2 atuh.. RT @: Tft kosgoro""",63213660079,http://twitter.com/carthus/statuses/63213660079,39,id,100,,,,,,,63213660079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alisandes,8975439,49043885711,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:23 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Selamet ya ditunggu undanganya *cieee ""@alisandes: selamat ya kgr td menang makan2 atuh.. RT @: Tft kosgoro""",Carthus ,http://carthus.com,,BOGOR,15888,442,349,Carthus,http://a0.twimg.com/profile_images/7222832/image_normal.jpg,id,Pacific Time (US & Canada),-28800,,3593936,3593936,true,"Wed, 25 May 2011 07:48:57 +0000",,8975439,alisandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Celeste,Celeste ,3271288,http://a0.twimg.com/profile_images/646900329/image_normal.jpg,http://twitter.com/celeste,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","Udah,itu jak. Jgn nd y cit,alhamdulillah ""@broker: Oklah .. Itu jak k yg di pesan ? Mau ap agik ? RT @: Belikan cit :( samsung",41606993158,http://twitter.com/celeste/statuses/41606993158,44,ms,100,,,,,,,41606993158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broker,1470169,21054206835,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:23 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Udah,itu jak. Jgn nd y cit,alhamdulillah ""@broker: Oklah .. Itu jak k yg di pesan ? Mau ap agik ? RT @: Belikan cit :( samsung",Celeste ,http://celeste.com,,,11024,244,245,Celeste,http://a0.twimg.com/profile_images/646900329/image_normal.jpg,en,Pacific Time (US & Canada),-28800,,3271288,3271288,true,"Tue, 02 Nov 2010 12:36:51 +0000",,1470169,broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Rosa,Cassada ,8053648,http://a0.twimg.com/profile_images/407172209/image_normal.jpg,http://twitter.com/rosa,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","Mwaaah ;* ;* @madelynema: butuh perjuangan td untuk membeli sesuatu...sampai kehabisan bensin td..nuntun dech :D yg penting dia seneng""",994046595,http://twitter.com/rosa/statuses/994046595,50,id,74,,,,,,,994046595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madelynema,9894418,62226409278,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:23 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Mwaaah ;* ;* @madelynema: butuh perjuangan td untuk membeli sesuatu...sampai kehabisan bensin td..nuntun dech :D yg penting dia seneng""",Cassada ,http://rosa.com,,,6620,381,252,Rosa,http://a0.twimg.com/profile_images/407172209/image_normal.jpg,en,,,2,8053648,8053648,true,"Wed, 09 Nov 2011 14:03:23 +0000",,9894418,madelynema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Atlasiii,Atlas Iii ,5735868,http://a0.twimg.com/profile_images/172004128/image_normal.jpg,http://twitter.com/atlasiii,twitter,"Thu, 14 Feb 2013 15:48:23 +0000",Oscar http://t.co/Rj1yOZ8h Can anyone help me discover this kind of?,73317678412,http://twitter.com/atlasiii/statuses/73317678412,,en,100,200,"Thu, 14 Feb 2013 02:44:37 +0000",http://reuters.com/article/2013/02/14/korea-north-obama-abe-idUSL1N0BE0IR20130214,0,Obama speaks to Japan's Abe about North Korea's nuclear test| Reuters,http://www.reuters.com/article/2013/02/14/korea-north-obama-abe-idUSL1N0BE0IR20130214,73317678412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnacle,6303920,64005670510,,,,,,,,,,,,,,,,,3,"Thu, 14 Feb 2013 15:48:23 +0000",web,Oscar http://t.co/Rj1yOZ8h Can anyone help me discover this kind of?,Atlas Iii ,http://atlasiii.com,,,35,,,Atlasiii,http://a0.twimg.com/profile_images/172004128/image_normal.jpg,en,,,,5735868,5735868,,"Thu, 14 Feb 2013 15:34:32 +0000",mostly_female,,,http://bit.ly/VcyQqw,http://asbestos12.tk/fudge.php,bit.ly,http://bit.ly/VcyQqw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://reut.rs/YYx61v

